SMILES,dataset,len_smiles,mean_complexity,sa_score,sc_score,tb_depth,tb_plausibility,tb_price,tb_synthesizability
c12c(cc3c(c1)nccn3)[C@@H]1C[C@@H]2C[NH2+]C1,sheridan,43,2.85,5.1758,3.1589,11,0.0,-1.0,Unsynthesizable
C1CCCCC1([C@@H](c1ccc(cc1)OC)C[NH+](C)C)O,sheridan,41,2.14516129,3.6088,2.3389,11,0.0,-1.0,Unsynthesizable
CC(=O)O[C@H]1[C@@H](NC[C@@H]1O)Cc1ccc(cc1)OC,sheridan,44,3.0,3.2441,3.0035,10,0.9107994008524752,42.0,Synthesizable
COc1ccc(cc1)c1c(nc([nH]1)C(F)(F)F)c1ccc(cc1)OC,sheridan,46,2.23255814,2.0961,3.0116,1,0.9999899864196776,10.0,Synthesizable
c1cc(ccc1C[C@H](C(O)=O)N)N(CCCl)CCCl,sheridan,36,2.277777778,2.7406,3.3676,1,0.9034494161605836,87.0,Synthesizable
C[C@@H](c1c(cncn1)F)[C@@](c1ccc(cc1F)F)(Cn1cncn1)O,sheridan,50,3.487804878,3.5907,4.1535,1,0.9890536665916444,94.0,Synthesizable
COC([C@@H]1CC\C(=C(\C=2CC[C@H](N2)C(=O)OC)C#N)N1)=O,sheridan,51,3.0232558139999997,4.285,2.7239,11,0.0,-1.0,Unsynthesizable
CC(C)(C)NC[C@@H](c1cc(c(c(c1)Cl)N)Cl)O,sheridan,38,2.211538462,2.8486,3.0664,0,1.0,41.0,Synthesizable
CC(C)([C@@H](C(O)=O)N)SCCc1ccncc1,sheridan,33,2.066666667,3.1359,2.8716,2,0.9934941168321814,43.0,Synthesizable
C[C@H](c1ccc(cc1)C(c1cccs1)=O)C(O)=O,sheridan,36,2.157894737,2.3825,3.0464,4,0.7300680422471933,3.0,Synthesizable
Cc1cc(nc(n1)Nc1nc(nc(n1)OCC(F)(F)F)NC)C,sheridan,39,2.416666667,2.7118,3.1719999999999997,1,0.927798628807068,58.0,Synthesizable
CC1(C)C[C@@H](CCO1)C(NCC[C@H](c1ccccc1)c1ccco1)=O,sheridan,49,2.555555556,3.148,3.3443,8,0.06477643107825577,26.0,Synthesizable
C[C@]1(C=C)C(N(c2cc(cc(c2)Cl)Cl)C(=O)O1)=O,sheridan,42,2.6842105259999998,3.3584,2.8822,11,0.0,-1.0,Unsynthesizable
CCNC(N1[C@@]2(C[C@@H]3[C@H]([C@@H]2C(C)=N1)C3(C)C)O)=S,sheridan,54,3.9487179489999997,4.5853,3.1126,11,0.0,-1.0,Unsynthesizable
CCn1c(=O)c2cc3c(nc2nc1SCC(=C)C)CC(OC3)(C)C,sheridan,42,2.666666667,2.9884,4.619,11,0.0,-1.0,Unsynthesizable
C[C@@H]1C[C@H](NC(NC(C)C)=O)N(C(C)C)C(=N1)O,sheridan,43,2.973684211,3.9249,3.2455,11,0.0,-1.0,Unsynthesizable
c1c(c(c(cc1Br)Br)O)C(NC[C@@H]1CCCO1)=O,sheridan,38,2.25,2.6865,3.0357,1,0.9990435242652892,4.0,Synthesizable
CC1(C)[C@H](C(O)=O)N2C(C([C@H]2S1)(Br)Br)=O,sheridan,43,3.2162162160000003,3.9751,1.7398,7,0.08746012329281576,25.0,Synthesizable
C[N@@]1[C@H](CCl)Nc2cc(c(cc2S1(=O)=O)S(N)(=O)=O)Cl,sheridan,50,3.162162162,3.7878,3.7404,0,1.0,95.0,Synthesizable
Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC(=O)Nc1ccccc1C(=O)N,sheridan,48,2.6216216219999997,2.228,4.0287,1,0.9979400038719176,2.0,Synthesizable
c1nc(c2c(nc(n2)N2CCOCC2)n1C[C@@H](CO)O)N,sheridan,40,2.8181818180000002,3.2005,3.9332,8,0.7200601627817937,28.0,Synthesizable
Cc1cc(c(c(n1)CCc1ccccc1)O)CN(C)C,sheridan,32,1.574468085,2.1918,3.49,4,0.3293390278631538,5.0,Synthesizable
COC([C@@H]1CC2CC(C[C@H](C2=O)C(=O)OC)C1=O)=O,sheridan,44,3.405405405,4.7757,1.9311,2,0.2674882098160136,112.0,Synthesizable
CCC(C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1)=O,sheridan,42,2.195652174,2.71,2.9624,0,1.0,29.0,Synthesizable
CCC[C@](C)(COC(N)=O)COC(NC(C)C)=O,sheridan,33,2.375,3.0992,2.7496,0,1.0,2.0,Synthesizable
CC(C)(C)NC[C@@H](CSc1nc(cs1)c1ccc(C(N)=O)s1)O,sheridan,45,2.6,3.24,3.6808,0,1.0,84.0,Synthesizable
Cc1c(n2c(c(c(=O)n2c1=O)C)CBr)C,sheridan,30,2.266666667,3.3482,2.2715,11,0.0,-1.0,Unsynthesizable
CCOC(=O)C(=O)Nc1cc(cc(c1Cl)NC(=O)C(=O)OCC)C#N,sheridan,45,2.522727273,2.596,2.3712,6,0.04784327763528085,3.0,Synthesizable
CCCS[P@](OCC)(Oc1ccc(cc1Cl)Cl)=S,sheridan,32,2.351351351,3.1522,2.6983,4,0.09118251410698368,5.0,Synthesizable
CC(C)(C(=O)OCCOC(=O)c1cccnc1)Oc1ccc(cc1)Cl,sheridan,42,1.9230769230000002,2.1426,2.8807,2,0.9837931784448416,49.0,Synthesizable
Cc1ccc(cc1)N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C,sheridan,39,2.555555556,2.9612,2.391,2,0.9377830907213968,12.0,Synthesizable
CC(C)[C@@H](C(O)=O)NC(CN1C(C(=C(C1=O)Cl)Cl)=O)=O,sheridan,48,2.527777778,2.8317,3.1307,6,0.5289418971319152,6.0,Synthesizable
CCCCCCC[N+](C)(C)CC1=CC[C@@H]2C[C@@H]1C2(C)C,sheridan,44,2.708333333,4.3607,2.6868,11,0.0,-1.0,Unsynthesizable
CN1C(C([C@@H]2CC3(Cc4cc(c(cc24)OC)OC)C(N(C)C(N(C)C3=O)=O)=O)C(N(C)C1=O)=O)=O,sheridan,76,4.0,4.0437,3.864,11,0.0,-1.0,Unsynthesizable
c1ccc2c(c1)[C@@H](C1C(NC(NC1=O)=O)=O)c1c([nH]c([nH]c1=O)=O)O2,sheridan,61,3.56097561,3.4605,3.3733,1,1.0,3.0,Synthesizable
CC1CCN(CC1)C([C@@]12CC[C@](C)(C1(C)C)C([C@@H]2Br)=O)=O,sheridan,54,3.857142857,4.5115,2.9273,5,0.4813068664103039,36.0,Synthesizable
CC1=CCC2(CC1)COC(OC2)(C)CC=1NCCN1,sheridan,33,2.395348837,4.2505,3.3581,11,0.0,-1.0,Unsynthesizable
c1ccc2c(c1)nc(s2)SCn1c2ccccc2sc1=S,sheridan,34,2.191489362,2.5101,2.4106,5,0.3013441011642072,10.0,Synthesizable
CCN(CC)C(=O)c1cc(c(c(c1)[N+]([O-])=O)C)[N+]([O-])=O,sheridan,51,1.8292682930000002,2.2343,2.1114,1,0.9697076082229614,3.0,Synthesizable
CC(C)(C)Nc1c(c(nc(n1)Cl)Cl)Cl,sheridan,29,1.5555555559999998,2.7484,2.131,1,0.9977638721466064,4.0,Synthesizable
C[C@@H](CNC(C(F)(F)F)=O)NC(C(F)(F)F)=O,sheridan,38,2.153846154,3.0299,2.3928,1,0.9999943971633912,2.0,Synthesizable
CCN(CC)CC#CC(C)(C)OC([C@](C1CCCCC1)(c1ccccc1)O)=O,sheridan,49,2.947368421,3.306,3.0404,3,0.9718605073188994,8.0,Synthesizable
c1c(C[C@@H](C(O)=O)N)cc(c(c1I)Oc1cc(c(c(c1)I)O)I)I,sheridan,50,2.3111111109999998,3.3665,3.0632,0,1.0,55.0,Synthesizable
C1C(=C[C@H]([C@H]([C@@H]1O)O)NC(CCN)=O)C(NCCC(N)=O)=O,sheridan,53,3.476190476,3.6888,4.0533,11,0.0,-1.0,Unsynthesizable
CCCCNc1nc2[C@@H]([C@@H]3[C@@](Cc2s1)(C)CC[C@@H]([C@H](C)C(N1CCOCC1)=O)[C@@H]3O)C,sheridan,80,4.1111111110000005,4.2714,4.9983,11,0.0,-1.0,Unsynthesizable
CCNC(=O)O[C@@H]1CO[C@@H]2[C@@H](CO[C@@H]12)NC(Nc1cccc(c1)C#N)=S,sheridan,63,3.6216216219999997,3.8185,3.9528,8,0.9247263095020332,29.0,Synthesizable
COC=1[C@@H](OC(C1OC)=O)[C@H](CBr)O,sheridan,34,2.473684211,4.1028,2.2383,11,0.0,-1.0,Unsynthesizable
CC(C)(C)CC(=O)Nc1nc(nc(n1)NC(=O)CC(C)(C)C)c1cccc(c1)C#N,sheridan,55,2.611111111,2.6489,2.8654,3,0.813470716552384,18.0,Synthesizable
c1cc(cnc1)[C@](c1cccs1)(C(Cl)(Cl)Cl)O,sheridan,37,2.6,3.4084,2.5839,11,0.0,-1.0,Unsynthesizable
c1cc(c(cc1[N+]([O-])=O)[N+]([O-])=O)NC(=O)C(C(F)(F)F)C(F)(F)F,sheridan,61,1.861111111,2.6597,2.4564,1,0.9999840259552002,101.0,Synthesizable
c1ccc(cc1)NCC(=O)c1ccc(cc1)C(=O)CNc1ccccc1,sheridan,42,1.619047619,1.7578,1.6713,6,0.04926918006990444,4.0,Synthesizable
C[C@@]12CC[C@@H](C1(C)C)C([C@@H]2NC(N)=O)NC(N)=O,sheridan,48,3.25,4.7645,2.6969,11,0.0,-1.0,Unsynthesizable
C[N+]1(CC=CC1)C(CCC(=O)OC)CCC(=O)OC,sheridan,35,2.153846154,3.5477,2.1601,11,0.0,-1.0,Unsynthesizable
C[C@@H]([C@H](C#N)[N@@](Cc1ccccc1)O)OCc1ccccc1,sheridan,46,2.921568627,3.1662,2.149,11,0.0,-1.0,Unsynthesizable
Cc1c(c2ccc(cc2[nH]1)C(F)(F)F)C(=O)N1CCCCC1,sheridan,42,2.0810810809999998,2.1688,3.4878,5,0.9898191458644532,80.0,Synthesizable
CCOC(=O)c1c(c2c(c(sc2s1)C#N)N)N,sheridan,31,2.540540541,3.062,2.2998,11,0.0,-1.0,Unsynthesizable
c1ccc2c(c1)c1c(c3c2nn2c(nnc2s3)C(F)(F)F)sc2nnc(n2n1)C(F)(F)F,sheridan,60,3.5405405410000004,3.3667,3.615,11,0.0,-1.0,Unsynthesizable
CCOC(=O)c1c(n(nc1SC)c1ccc(cc1)[N+]([O-])=O)N,sheridan,44,2.361702128,2.4135,2.2488,1,0.9999974966049194,8.0,Synthesizable
C[C@H](NC(CCCCNC(C12CC3CC(CC(C3)C2)C1)=O)=O)P(=O)(Oc1ccccc1)Oc1ccccc1,sheridan,69,3.377777778,4.2878,3.4812,3,0.9110636518011715,10.0,Synthesizable
Cn1c2c(cn1)c(ncn2)n1c2c(cn1)c(ncn2)N,sheridan,36,2.244444444,2.6875,4.1403,1,0.9580855369567872,88.0,Synthesizable
CC(C)NC[C@@H](COc1nc2c(c(n1C)=O)n(C)cn2)O,sheridan,41,2.825,3.3803,4.0891,7,0.017142185712226168,156.0,Synthesizable
COC1(\C(C(=C([C@]1(CC=C)Cl)O)Cl)=N\C[C@@H](COc1ccccc1)O)OC,sheridan,58,3.833333333,4.2405,3.2058,11,0.0,-1.0,Unsynthesizable
CC1(C)[C@H]([C@H]1\C(=C1\C(CCCC1=O)=O)O)\C=C(\Cl)Cl,sheridan,51,3.263157895,3.9477,2.5298,11,0.0,-1.0,Unsynthesizable
C[C@H](C\N=C(/C)[C@@H]1[C@H]2[C@H](CC1=O)C2(C)C)\N=C(/C)[C@@H]1[C@H]2[C@H](CC1=O)C2(C)C,sheridan,87,3.3,5.2399,2.697,11,0.0,-1.0,Unsynthesizable
C\C(=C1\[C@H]2[C@H](CC1=O)C2(C)C)N[C@H](CO)[C@@H](c1ccc(cc1)[N+]([O-])=O)O,sheridan,74,3.675,3.9258,3.0945,11,0.0,-1.0,Unsynthesizable
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,sheridan,62,2.272727273,3.1026,2.6956,11,0.0,-1.0,Unsynthesizable
CCCOC[C@H]1C[C@]2(C[C@@](C)(c3csc(N)n3)OC2=O)C(=O)O1,sheridan,52,3.833333333,4.6525,3.3684,11,0.0,-1.0,Unsynthesizable
CC1(CC[C@@H]2[C@H](c3ccccc3OC2(C)C)O1)C#N,sheridan,41,3.523809524,3.8442,3.2795,11,0.0,-1.0,Unsynthesizable
CC(C)(CO)[C@H]1[C@H]2CCC=C[C@H]2[C@@H]2CCCC[C@@H]2O1,sheridan,52,3.6590909089999997,4.4687,2.9562,11,0.0,-1.0,Unsynthesizable
C[C@H]1[C@@H]2[C@H](CC(C)=C3[C@H](C(C)=CC3=O)[C@@H]2OC1=O)OC(CCC=C)=O,sheridan,69,3.8461538460000004,4.4489,3.4106,11,0.0,-1.0,Unsynthesizable
CC(C)S([C@H]1C[C@@H]2[C@@H](C[C@]1(C)O)C2(C)C)(=O)=O,sheridan,52,3.625,4.4358,2.6949,11,0.0,-1.0,Unsynthesizable
C[C@H](c1ccccc1)N1[C@H](CC=C)[C@]23C=C[C@@H]([C@@H]([C@H]2C1=O)C(O)=O)O3,sheridan,72,4.2173913039999995,5.2182,2.5672,11,0.0,-1.0,Unsynthesizable
c1ccc(c(c1)CN1CC(N2CCC[C@H]2C1=O)=O)Cl,sheridan,38,2.234042553,2.5856,3.2519,2,0.999744312330222,14.0,Synthesizable
CC(=O)OC[C@@H]1CC[C@H]2[C@](C)(CCC[C@]2(C)C(=O)OC)[C@@H]1CCc1ccoc1C=O,sheridan,69,3.975,4.4533,4.0275,11,0.0,-1.0,Unsynthesizable
C[C@H]1[C@@H]2CC[C@@]3(C)[C@H](CCC(=C)[C@@]3([C@@H]2OC1=O)O)O,sheridan,61,4.1836734689999995,4.645,2.7247,11,0.0,-1.0,Unsynthesizable
C[C@@H](CO)NC([C@H](C)NC([C@@H]1CC(N(C1)c1ccc(cc1)OC)=O)=O)=O,sheridan,61,3.102564103,2.9924,3.9256,3,0.6068271603579249,33.0,Synthesizable
C(NC(N[C@H]1C(NC(N1CO)=O)=O)=O)NC(N[C@@H]1C(NC(N1CO)=O)=O)=O,sheridan,60,2.888888889,4.3655,3.2091,11,0.0,-1.0,Unsynthesizable
CCOC([C@@H]1C=C(C#N)O[C@]2(C)[C@H]1C(N(C)C(N2C)=O)=O)=O,sheridan,55,3.756756757,4.416,3.2923,11,0.0,-1.0,Unsynthesizable
CC(NC(NC1=C([C@H]2CCCC[C@@H]2S1)C#N)=S)=O,sheridan,41,2.826086957,3.7807,3.2037,11,0.0,-1.0,Unsynthesizable
c1cc(ccc1C1[N@@+]([C@H]2CCCC[C@@H]2[N@+]1O)O)O,sheridan,46,3.3055555560000003,4.3278,2.752,11,0.0,-1.0,Unsynthesizable
CO\N=C(\c1csc(N)n1)C(N[C@@H]1C(N2[C@@H]1SCC(=C2C(O)=O)[C@@H]1CCCO1)=O)=O,sheridan,72,4.325,4.0707,4.626,11,0.0,-1.0,Unsynthesizable
C=C[C@@H]1[C@H]2CC[N@@](C1)[C@@H](C2)[C@]12[C@@](CCO2)(c2ccccc2N1)O,sheridan,67,4.0,5.2885,4.0619,11,0.0,-1.0,Unsynthesizable
CC1=N\C(=C\C2=CC(=C[C@@H]([C@H]2O)Br)Br)C(=O)O1,sheridan,47,2.717948718,4.565,2.2842,11,0.0,-1.0,Unsynthesizable
CC(C)(C)NC([C@H]1[C@@H]2CC[C@H](C=C2)[C@@H]1C(NC(C)(C)C)=O)=O,sheridan,61,3.175,4.4492,2.2228,3,0.8922118658156605,84.0,Synthesizable
C[N@@+]12CCC3=CCC[C@H](c4cc5c(cc4C1)OCO5)[C@@H]23,sheridan,49,3.666666667,4.4181,3.4023,11,0.0,-1.0,Unsynthesizable
CN1C([C@@]2(CC3=CC=C[C@@H]([C@H]3N2C([C@@]1(CO)SC)=O)O)SC)=O,sheridan,60,4.375,5.3021,3.0181,11,0.0,-1.0,Unsynthesizable
c1cc([N+]([O-])=O)oc1\C=C\C=N\N1CC(=NC1=O)O,sheridan,43,2.675,3.6545,3.2563,11,0.0,-1.0,Unsynthesizable
CCCCC1(CN2CCCCCC2=O)C(=NC(NC1=O)=O)O,sheridan,36,3.617021277,3.4799,3.9111,11,0.0,-1.0,Unsynthesizable
COc1cc(cc(c1)OC)NC(NC[C@H]1C[C@@H]2CC[N@]1C[C@H]2C#C)=O,sheridan,55,3.315789474,4.2327,3.8199,11,0.0,-1.0,Unsynthesizable
C[C@@H]1CCCC[N@]1Cc1c(ccc2c1O\C(=C/C1=Cc3ccccc3O[C@H]1C)C2=O)O,sheridan,62,3.2682926830000003,3.5844,4.1576,11,0.0,-1.0,Unsynthesizable
C1CN2[C@]3([C@H]([C@@H](NC2=N)COC(N)=O)NC(N3)=N)C1(O)O,sheridan,54,4.3,5.7838,3.9778,11,0.0,-1.0,Unsynthesizable
Cc1ccc(cc1Cl)n1c(C)c([C@H]2C[C@@H](C=C2)NC(Nc2cccc(c2)C(F)(F)F)=S)c(C)n1,sheridan,72,3.3783783780000003,3.5512,4.6113,11,0.0,-1.0,Unsynthesizable
c1ccc(cc1)NC1=N[C@H]2[C@H]([C@@H](C[C@@H](C(NCc3cccnc3)=O)[C@H]2S1)O)O,sheridan,70,3.861111111,3.8332,3.9995,11,0.0,-1.0,Unsynthesizable
CNCc1cn(C[C@@H]2[C@H]([C@H]([C@@H](CC(NC3CC3)=O)O2)O)O)nn1,sheridan,58,3.571428571,3.7956,4.6778,11,0.0,-1.0,Unsynthesizable
C[C@@H](C(N[C@@](C)(C(C)C)C#N)=O)Oc1ccc(cc1Cl)Cl,sheridan,48,3.2,2.9544,2.7341,2,0.992546817054322,15.0,Synthesizable
C[C@@H](CCCC(C)C)NC(CCNc1c2c(ncn1)[nH]cn2)=O,sheridan,44,2.3809523809999997,3.0609,4.3321,3,0.9955566792579806,22.0,Synthesizable
c1cc(ccc1C([C@H]1C([C@]21CC[C@H]1CO[C@H]2O1)(C#N)C#N)=O)Cl,sheridan,58,4.219512195,5.3443,2.9081,11,0.0,-1.0,Unsynthesizable
CC(C)(C)c1cc(C[C@@H]2[C@H](CCNC2)CC(NC2CC2)=O)no1,sheridan,49,2.868421053,3.5366,3.9208,11,0.0,-1.0,Unsynthesizable
c1cc2c(cc1CN[C@H]1[C@H]([C@H]([C@@H]3OC[C@@H]1O3)N1CCC(CC1)C(N)=O)O)OCO2,sheridan,72,4.0,4.6843,4.2035,11,0.0,-1.0,Unsynthesizable
CC(C)(CC(N[C@H]1C[C@@H](c2nc(Cc3ccccc3)no2)[N@@](C1)C)=O)CC(O)=O,sheridan,64,3.108108108,3.3760000000000003,4.1075,11,-1.0,-1.0,Unsynthesizable
c1cc(sc1)S(N[C@H]1C[C@H]2C(NC[C@H](CCC(NC3CC3)=O)[N@]2C1)=O)(=O)=O,sheridan,66,3.58974359,3.7514,4.5292,11,0.0,-1.0,Unsynthesizable
CC\1(C)[C@@H]2CC[C@](C2)(C1=C\Br)C(O)=O,sheridan,39,3.382978723,4.9171,2.5896,3,0.17578887685494318,3.0,Synthesizable
CC1(C)CC(=C(\C=N/CC(O)=O)C([C@H]1C(=O)OC)=O)O,sheridan,45,2.923076923,3.8388,2.6751,11,0.0,-1.0,Unsynthesizable
C[C@]12C=C[C@](CN(C)C(=O)OC)(C(C(C1(Cl)Cl)=O)(Cl)Cl)O2,sheridan,54,4.0,5.4505,2.9485,11,0.0,-1.0,Unsynthesizable
Cc1ccc(cc1)S(=O)(=O)OC[C@H]1[C@@H](C[C@@H](n2ccc(N)nc2=O)O1)O,sheridan,61,3.388888889,3.4823,2.9666,1,0.9897058010101318,37.0,Synthesizable
C1C=CC[C@H]2[C@H]1C(N(C2=O)SC(Cl)(Cl)Cl)=O,sheridan,42,2.866666667,4.0655,2.0469999999999997,0,1.0,12.0,Synthesizable
CCC(C)(C)c1ccc(C[C@@H](C)CN2C[C@H](C)O[C@@H](C)C2)cc1,sheridan,53,2.6944444439999997,3.2539999999999996,3.8186,0,1.0,44.0,Synthesizable
Cc1c(sc[n+]1Cc1cnc([nH]c1=O)C)CCO,sheridan,33,2.022222222,3.2624,3.1769,11,0.0,-1.0,Unsynthesizable
CC[C@@H](C)Nc1nc(NC)nc(N[C@@H](C)CC)n1,sheridan,38,2.756756757,3.2576,2.7831,2,0.9818492397975084,6.0,Synthesizable
COc1cnc(n2c1nc(n2)NS(=O)(=O)c1c(cccc1OCC(F)F)C(F)(F)F)OC,sheridan,56,3.272727273,3.1835,4.2942,3,0.9714223196095162,106.0,Synthesizable
C[N+]1(C)[C@@H]2CC(C[C@H]1C1C2O1)OC(C(c1cccs1)(c1cccs1)O)=O,sheridan,59,3.9347826089999995,5.221,3.1829,11,0.0,-1.0,Unsynthesizable
C\C(C)=C\CC1(C\C=C(\C)C)C([C@@-](C(C1=O)=O)[O-])=O,sheridan,50,3.0,4.0763,2.5679,11,0.0,-1.0,Unsynthesizable
C1C2CC3CC1CC(C2)C13C[C@](C(F)(F)F)(O)S1,sheridan,39,3.5625,5.5109,2.1718,11,0.0,-1.0,Unsynthesizable
CC1(C)O[C@H]2[C@@H](CO)O[C@H]([C@@H]2O1)n1c2c(nc1)c([nH]cn2)=O,sheridan,62,3.375,3.9882,2.3096,0,1.0,41.0,Synthesizable
CC(C)n1c2c(C[C@H](N(C2)C(C(C)(C)C)=O)C(=O)OC)nc1,sheridan,48,2.472222222,3.4106,3.0599,11,0.0,-1.0,Unsynthesizable
CCC[C@@H](C)C1(CC=C)C(NC(NC1=O)=S)=O,sheridan,36,2.675675676,3.7121,2.5216,0,1.0,8.0,Synthesizable
c1ccc2c(c1)[C@](C(N2)=O)([C@H]1C(N=C(N)S1)=O)O,sheridan,46,3.5675675680000003,3.6075,3.1965,1,0.8293375968933105,9.0,Synthesizable
Cc1ccc(cc1)S(N1[C@@H](C(C)C)[C@H]1C(C)C)(=O)=O,sheridan,46,2.486486486,3.1705,2.2125,2,0.6017047338147989,3.0,Synthesizable
CC1(C)C[C@H](CCO1)C1N2CC3(C)CN1CC(C)(C2)C3O,sheridan,43,3.026315789,5.0518,3.0946,11,0.0,-1.0,Unsynthesizable
CC(C)C12CN3CC(C(C)C)(CN(C1)C3c1c3c([nH]c1)cccc3)C2=O,sheridan,52,4.146341463,4.3861,3.1153,11,0.0,-1.0,Unsynthesizable
CC(C)OC(CC12CN(C)CC(CC(=O)OC(C)C)(CN(C)C1)C2=O)=O,sheridan,49,4.0,3.9955,2.9013,11,0.0,-1.0,Unsynthesizable
c1ccnc(c1)N1CCN(CC[C@@H]2[C@H](CCN(C2)C(Nc2ccc(cc2)F)=O)CC(O)=O)CC1,sheridan,67,3.095238095,3.1457,4.9913,11,0.0,-1.0,Unsynthesizable
CC[S@@](c1c(C#N)nn(c2c(cc(cc2Cl)C(F)(F)F)Cl)c1N)=O,sheridan,50,2.810810811,3.5703,3.0793,11,0.0,-1.0,Unsynthesizable
c1ccn2c(cnc2c1)CC(O)(P(=O)(O)O)P(=O)(O)O,sheridan,40,2.4285714290000002,3.1430000000000002,3.2921,11,0.0,-1.0,Unsynthesizable
Cc1cc(n(n1)CN(CCO)Cn1c(cc(n1)C)C)C,sheridan,34,2.05,2.7495,2.1782,1,0.9993104934692384,5.0,Synthesizable
CC1=C([C@H](c2ccccc2C(F)(F)F)\C(C(C)=N1)=C(/O)OCCO[N+]([O-])=O)[N+]([O-])=O,sheridan,75,3.4,3.6755,3.2693,11,0.0,-1.0,Unsynthesizable
CC(C)(C)c1cc(cc(C(C)(C)C)c1O)\C=C1\C(N=C(N)S1)=O,sheridan,48,2.386363636,2.6874,3.0461,1,0.9731658697128296,11.0,Synthesizable
C[N@@](CC[C@@H]1CC[C@@H]([C@H](C(NCC#C)=O)O1)O)CC=C,sheridan,51,3.210526316,4.0473,3.5842,11,0.0,-1.0,Unsynthesizable
CC=1[C@H](C[C@H]([C@@H](C1)CNC(C)=O)C(C)C)CC(O)=O,sheridan,49,3.311111111,3.6432,3.4704,11,0.0,-1.0,Unsynthesizable
CC(C)[C@@H](C(=O)OC[C@H]([C@H]([C@H]([C@H](COC([C@H](C(C)C)NC=O)=O)O)O)O)O)NC=O,sheridan,79,3.5813953489999997,4.4987,3.2609,3,0.29241948994899924,5.0,Synthesizable
C[C@H](CCCC[C@@H]([C@@H](CO)C(O)=O)O)C\C(C)=C\C(C)=C\C(O)=O,sheridan,59,3.0,3.927,3.3602,11,0.0,-1.0,Unsynthesizable
C\C(=C\C=C/C=C/Cc1cnco1)[C@H](C(C)(C)C(N)=O)O,sheridan,45,2.641025641,4.0557,3.2288,11,0.0,-1.0,Unsynthesizable
Cc1c2c(c(cc1OC)O)C(O[C@H]([C@@]2(C)O)CO)=O,sheridan,42,3.394736842,3.7481,2.7707,11,0.0,-1.0,Unsynthesizable
CC#CC#C\C=C1/C=C[C@@]2([C@H](C=CO2)OC(\C=C(\C)C)=O)O1,sheridan,53,3.56097561,5.3674,2.9485,11,0.0,-1.0,Unsynthesizable
c1cc(c(cc1[N+]([O-])=O)Cl)NS(=O)(=O)c1ccc(c(c1)C(F)(F)F)Cl,sheridan,58,2.421052632,2.1775,2.6398,1,0.9999982118606568,12.0,Synthesizable
c1ccc(cc1)N(c1ccccc1)c1nc(nc(n1)OCC(F)(F)F)N\N=C/c1cccc(c1O)[N+]([O-])=O,sheridan,72,3.066666667,2.8884,3.3026,4,0.7928357911059934,60.0,Synthesizable
C[C@@H]1[C@H](C)[C@@H](c2cc(c(c(c2)OC)OC)OC)O[C@@H]1c1cc(c(c(c1)OC)OC)OC,sheridan,72,3.43902439,3.3112,2.5607,11,0.0,-1.0,Unsynthesizable
CC(C)(C)C[N@]1CCC[C@@H]1c1nc(c2ccnc(c2)N2CCC(CC2)C(N)=O)no1,sheridan,59,2.673913043,3.1372,4.7538,3,0.9625285497400068,12.0,Synthesizable
C1CC[N@@]2CCC[C@H]([C@H]2C1)COC(C1CCCC1)=O,sheridan,42,2.405405405,2.9377,3.2384,1,0.9619203209877014,80.0,Synthesizable
CCOC(CNS(c1c2CC[N@](Cc2c(c2c1OCO2)OC)C)(=O)=O)=O,sheridan,48,2.763157895,2.8951,3.8795,9,0.6989794677643976,49.0,Synthesizable
Cc1ccc2c(cc(=O)oc2c1)CNC(=O)C(C)(C)C,sheridan,36,1.9166666669999999,2.1541,2.9179,2,0.9969469043362268,4.0,Synthesizable
Cc1cc(cc2c1C(\C(=C(/C)C)O2)=O)OC(COc1c(c(c(c(c1F)F)F)F)F)=O,sheridan,59,2.743589744,3.022,3.3234,11,0.0,-1.0,Unsynthesizable
c1cc(ccc1c1nc([C@@H]2Cc3c(CN2)[nH]cn3)on1)F,sheridan,43,2.8055555560000003,3.2515,3.888,3,0.9917129766780874,82.0,Synthesizable
Cc1cc(C)nc(n1)\[NH+]=C(/N)N1C[C@H]2C[C@@H](C1)c1cccc(n1C2)=O,sheridan,60,3.933333333,4.8527,4.4925,11,0.0,-1.0,Unsynthesizable
C[C@@H](CC#CC[N@]1CCCC[C@H]1c1cccnc1)OCCC#N,sheridan,43,2.9444444439999997,3.6241,3.8057,2,0.8465224329686407,65.0,Synthesizable
CC(C)[N+]=1C[C@H](C2=C\C(C(=CC12)O)=N/NC(N)=O)O,sheridan,47,3.0,4.5395,3.1021,11,0.0,-1.0,Unsynthesizable
Cc1cc(C)cc(c1)S(N[C@H](CCSC)C(=O)OC)(=O)=O,sheridan,42,2.416666667,2.6795,2.532,1,0.9994543194770812,13.0,Synthesizable
COC([C@@H](Cn1cc(c([nH]c1=O)=O)Br)N)=O,sheridan,38,2.5526315790000003,3.088,2.9209,3,0.9065090953808901,16.0,Synthesizable
